이름,세부카테고리,주소,위도,경도,전화번호,링크
"폐기물처리업체,유품정리,상가,식당,폐업,인테리어,철거전문","하수,폐기물,환경>폐기물수집,처리업",서울특별시 마포구 신정동,37.5433920,126.9305130,,
"주방집기매입,식당폐업,카페폐업,업소용기물매입","하수,폐기물,환경>폐기물수집,처리업",서울특별시 중구 약수동,37.5524790,127.0090020,,
