이름,세부카테고리,주소,위도,경도,전화번호,링크
파리바게뜨 시흥뉴타운점,"카페,디저트>베이커리",서울특별시 금천구 시흥대로 204 성보빌딩 1층,37.4523170,126.9018524,,http://www.paris.co.kr/
킴스델리마켓 퍼블릭가산점,"카페,디저트>베이커리",서울특별시 금천구 디지털로 178 B동 1층 M-132호,37.4753738,126.8872158,,https://www.instagram.com/kims_delimarket
투썸플레이스 독산사거리점,"카페,디저트>카페",서울특별시 금천구 시흥대로 422 지상1층,37.4711240,126.8985163,,
스타벅스 노원역점,"카페,디저트>카페",서울특별시 노원구 동일로 1413 (상계동) 1층,37.6547943,127.0601182,,http://www.starbucks.co.kr/
투썸플레이스 노원문화의거리점,"카페,디저트>카페",서울특별시 노원구 상계로 69 2층 투썸플레이스,37.6564033,127.0625993,,https://mo.twosome.co.kr/to/tblOrdMain.do?storeCd=1102328
파리바게뜨 노원중앙점,"카페,디저트>베이커리",서울특별시 노원구 노해로 494 고려빌딩 101~103호,37.6545927,127.0628504,,https://www.paris.co.kr/
스타벅스 중계역점,"카페,디저트>카페",서울특별시 노원구 동일로 1339 대한빌딩 (상계동),37.6481700,127.0622440,,http://www.starbucks.co.kr/
구법원고로케 노원역2호점,"카페,디저트>베이커리",서울특별시 노원구 상계로1길 8 1층 102호,37.6562219,127.0617850,,https://old-court-croquette.wywh.co.kr/
파리바게뜨 마들역점,"카페,디저트>베이커리",서울특별시 노원구 동일로 1545 1층,37.6663815,127.0570880,,https://www.paris.co.kr/
나폴레옹과자점 롯데백화점 노원점,"카페,디저트>베이커리",서울특별시 노원구 동일로 1414 지하1층,37.6548283,127.0609720,,https://napoleonbakery.co.kr/
파리바게뜨 상계역점,"카페,디저트>베이커리",서울특별시 노원구 한글비석로 384 대호아파트 상가동 111호,37.6601016,127.0732807,,https://www.paris.co.kr/
코타브레드,"카페,디저트>베이커리",서울특별시 노원구 공릉로 165 코타브레드,37.6247402,127.0794729,,http://instagram.com/kotabread_
스타벅스 창동이마트점,"카페,디저트>카페",서울특별시 도봉구 노해로65길 4 (창동),37.6516584,127.0468659,,http://www.starbucks.co.kr/
스타벅스 쌍문도봉로점,"카페,디저트>카페",서울특별시 도봉구 도봉로 444 (창동),37.6453759,127.0331456,,http://www.starbucks.co.kr/
스타벅스 방학역점,"카페,디저트>카페","서울특별시 도봉구 도봉로 684 (방학동)101,102,113,114,115호",37.6653125,127.0433125,,http://www.starbucks.co.kr/
파리바게뜨 쌍문신원점,"카페,디저트>베이커리",서울특별시 도봉구 해등로 190 신원주상복합2차아파트 신원프라자,37.6581635,127.0356027,,https://www.paris.co.kr/
메가MGC커피 쌍문점,"카페,디저트>카페",서울특별시 도봉구 도봉로 457 1층,37.6466777,127.0332362,,
파리바게뜨 쌍문역점,"카페,디저트>베이커리",서울특별시 도봉구 도봉로 473 파리바게뜨,37.6480401,127.0340838,,http://www.paris.co.kr/
파리바게뜨 방학선덕점,"카페,디저트>베이커리",서울특별시 도봉구 시루봉로 67 (방학동) 청구아파트 상가,37.6568072,127.0276818,,https://www.paris.co.kr/
파리바게뜨 창동역동부점,"카페,디저트>베이커리","서울특별시 도봉구 마들로11길 73 콤마프라자 1층 105,106호",37.6533445,127.0491602,,https://www.paris.co.kr/
파리바게뜨 창동역서부점,"카페,디저트>베이커리",서울특별시 도봉구 노해로63길 79 (창동),37.6530742,127.0464992,,https://www.paris.co.kr/
스타벅스 경동1960점,"카페,디저트>카페",서울특별시 동대문구 고산자로36길 3,37.5796141,127.0386849,,http://www.starbucks.co.kr/
스타벅스 장한평역점,"카페,디저트>카페",서울특별시 동대문구 장한로 10 (장안동),37.5622981,127.0654062,,http://www.starbucks.co.kr/
스타벅스 답십리역점,"카페,디저트>카페",서울특별시 동대문구 천호대로 263 (답십리동),37.5684660,127.0511060,,http://www.starbucks.co.kr/
스타벅스 청량리역사점,"카페,디저트>카페",서울특별시 동대문구 왕산로 214 (전농동) 청량리역사 Connect Place6층,37.5805653,127.0485648,,http://www.starbucks.co.kr/
삼송빵집 청량리역사점,"카페,디저트>베이커리",서울특별시 동대문구 왕산로 214 3층 317호,37.5805028,127.0476092,,https://blog.naver.com/samsongbakery1957
본노엘 답십리,"카페,디저트>베이커리",서울특별시 동대문구 전농로 75-18 1층,37.5717945,127.0562242,,https://s.baemin.com/9z4.wul0t
빵들의 수다 롯데슈퍼 전농점,"카페,디저트>베이커리",서울특별시 동대문구 사가정로 148,37.5777394,127.0609386,,
파리바게뜨 장한평점,"카페,디저트>베이커리",서울특별시 동대문구 장한로2길 7,37.5622273,127.0657252,,http://www.paris.co.kr/
망우로30,"카페,디저트>카페",서울특별시 동대문구 망우로 30-1 1층,37.5880242,127.0568190,,https://smartstore.naver.com/manguro30
쟝블랑제리 이수직영점,"카페,디저트>베이커리",서울특별시 동작구 동작대로23길 8,37.4843861,126.9813507,,
스타벅스 사당역점,"카페,디저트>카페",서울특별시 동작구 동작대로 21 양지빌딩 1-3층 (사당동),37.4784102,126.9814230,,http://www.starbucks.co.kr/
스타벅스 신대방삼거리역점,"카페,디저트>카페",서울특별시 동작구 상도로 102 (상도동),37.5003487,126.9319875,,http://www.starbucks.co.kr/
스타벅스 보라매공원R점,"카페,디저트>카페","서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)",37.4919101,126.9235483,,http://www.starbucks.co.kr/
파리바게뜨 성대시장점,"카페,디저트>베이커리",서울특별시 동작구 상도로 102 성대시장 1층,37.5001288,126.9321473,,http://www.paris.co.kr/
파리바게뜨 신대방삼거리역점,"카페,디저트>베이커리",서울특별시 동작구 국사봉1길 4,37.4988196,126.9287528,,http://www.paris.co.kr/
파리바게뜨 이수태평점,"카페,디저트>베이커리",서울특별시 동작구 동작대로27가길 6 백경빌딩,37.4873090,126.9810669,,http://www.paris.co.kr/
시간을 들이다,"카페,디저트>베이커리",서울특별시 동작구 보라매로 80 1층,37.4965256,126.9279875,,http://smartstore.naver.com/028122158
세녹,"카페,디저트>홍차전문점",서울특별시 동작구 사당로 304,37.4848888,126.9813417,,
더플라잉팬 부강탕,"카페,디저트>베이커리",서울특별시 동작구 상도로34길 7 부강탕,37.5043599,126.9459627,,https://blog.naver.com/bugangtang
어글리베이커리,"카페,디저트>베이커리",서울특별시 마포구 월드컵로13길 73 1층 어글리 베이커리,37.5550335,126.9060383,,http://www.instagram.com/uglybakery
수상한베이글 홍대,"카페,디저트>카페",서울특별시 마포구 와우산로15길 22,37.5496284,126.9218429,,https://www.instagram.com/susanghan_bagel
코코로카라,"카페,디저트>베이커리",서울특별시 마포구 연남로1길 41,37.5598025,126.9209445,,http://kokorokara.store
치플레,"카페,디저트>베이커리",서울특별시 마포구 동교로 262-9 1층,37.5628286,126.9255953,,https://www.instagram.com/cheffle_official
만동제과 연남점,"카페,디저트>베이커리",서울특별시 서대문구 연희로 32,37.5615260,126.9272585,,https://m.smartstore.naver.com/mandongbread
스타벅스 홍제역점,"카페,디저트>카페",서울특별시 서대문구 통일로 451 (홍제동),37.5886580,126.9438640,,http://www.starbucks.co.kr/
스타벅스 신촌점,"카페,디저트>카페",서울특별시 서대문구 연세로 10-1 (창천동),37.5564857,126.9371155,,http://www.starbucks.co.kr/
피터팬1978,"카페,디저트>베이커리",서울특별시 서대문구 증가로 10 1층,37.5693366,126.9317672,,https://www.instagram.com/peterpanbakery_1978
델리 세브란스점,"카페,디저트>베이커리",서울특별시 서대문구 연세로 50-1,37.5623446,126.9408265,,
파리바게뜨 카페신촌점,"카페,디저트>베이커리","서울특별시 서대문구 연세로4길 1 (창천동) 1,2층",37.5570604,126.9371105,,https://www.paris.co.kr/
스타벅스 센트럴시티점,"카페,디저트>카페",서울특별시 서초구 신반포로 176 (반포동),37.5034854,127.0043283,,http://www.starbucks.co.kr/
던킨 원더스 강남,"카페,디저트>도넛",서울특별시 서초구 강남대로 373 홍우빌딩 1층,37.4960698,127.0281502,,http://www.dunkindonuts.co.kr/
쉘리,"카페,디저트>카페",서울특별시 서초구 잠원로 51,37.5093780,127.0072700,,
공차 엔터6강남점,"카페,디저트>차",서울특별시 서초구 신반포로 188,37.5049301,127.0049482,,
스타벅스 파미에파크R점,"카페,디저트>카페",서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY,37.5030521,127.0043620,,http://www.starbucks.co.kr/
루엘드파리,"카페,디저트>베이커리",서울특별시 서초구 서초중앙로 18 서초쌍용플래티넘 112호,37.4840594,127.0173499,,https://smartstore.naver.com/ruelledeparis
길산종합빵집,"카페,디저트>베이커리",서울특별시 서초구 바우뫼로43길 18 1층 102호 길산 종합 빵집,37.4822040,127.0421882,,
빽다방 빵연구소 신사사거리점,"카페,디저트>테이크아웃커피",서울특별시 서초구 강남대로 605 휴먼타워 1층,37.5158780,127.0192268,,
